hit_res,multi_scatter,ghost_rate,drop_rate,epsilon,phi_range,theta_range,primary_vertices,event_count,ghost_rate_metrics,clone_fraction_metrics,reconstruction_efficiency_metrics,hit_efficiency_metrics,purity_metrics,total_rec_tracks_metrics,total_truth_tracks_metrics,ghost_tracks_metrics,clones_count_metrics
0.0,0.0002,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.572643048837679], [0, 0, -0.6731389670184741], [0, 0, -0.8910766050743031], [0, 0, -0.378595418579592]]",4,0.012658227848101,0.0,0.975,0.9609375,1.0,79,80,[10],0
0.0,0.0002,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.323705437701098], [0, 0, -0.858707567460497], [0, 0, -0.012839084805913], [0, 0, 0.27594539102326404]]",4,0.0,0.0,1.0,0.99,1.0,80,80,[],0
0.0,0.0002,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.650188391376101], [0, 0, 0.7186328533978741], [0, 0, -1.1574457940796], [0, 0, 0.8379031440084481]]",4,0.0,0.0,1.0,0.9972222222222221,1.0,80,80,[],0
0.0,0.0002,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.464047936040114], [0, 0, 0.8418449509112981], [0, 0, -0.183881466740691], [0, 0, -0.892878106399516]]",4,0.0,0.0,1.0,0.974489795918367,1.0,80,80,[],0
0.0,0.0002,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.6107287783231571], [0, 0, 0.24896414753610302], [0, 0, 0.142240930344289], [0, 0, -0.5375131085611711]]",4,0.0,0.0,1.0,0.9921875,1.0,80,80,[],0
0.0,0.0002,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -2.313854992198582], [0, 0, -0.032112090840312], [0, 0, -1.015836922006211], [0, 0, 0.032008198410564]]",4,0.0,0.0,1.0,0.99,1.0,80,80,[],0
0.0,0.0002,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.078446093552551], [0, 0, -1.122422996855107], [0, 0, 0.063183864339365], [0, 0, 2.858131384948458]]",4,0.0,0.0,1.0,0.991666666666666,1.0,80,80,[],0
0.0,0.0002,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.8441350419692951], [0, 0, 1.138815196681882], [0, 0, 0.192248291612432], [0, 0, -0.22388613968401602]]",4,0.0,0.0,1.0,0.989795918367346,1.0,80,80,[],0
0.0,0.0002,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.136294132256764], [0, 0, 0.9896021228026141], [0, 0, 0.43799141307827805], [0, 0, 0.806997105045782]]",4,0.0,0.0,1.0,0.989583333333333,1.0,80,80,[],0
0.0,0.0004,0.01,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.304702531518089], [0, 0, -1.24536409193481], [0, 0, -0.13654051528910002], [0, 0, 1.584638676831074]]",4,0.012820512820512001,0.0,0.9625,0.765,1.0,78,80,[35],0
0.0,0.0004,0.01,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.6089690922491771], [0, 0, -0.7589572286088161], [0, 0, 0.9496225910360551], [0, 0, -0.552851045145324]]",4,0.0,0.0,0.9875,0.7916666666666661,1.0,79,80,[],0
0.0,0.0004,0.01,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.11566354489871], [0, 0, 0.9629150510892691], [0, 0, -0.37649240346385104], [0, 0, -0.7918751926090161]]",4,0.0,0.0,1.0,0.8061224489795911,0.997499999999999,80,80,[],0
0.0,0.0004,0.01,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.072677528535122], [0, 0, 0.759690184311663], [0, 0, 1.053934877618764], [0, 0, -0.015221863396013]]",4,0.0,0.0,0.9875,0.7916666666666661,1.0,79,80,[],0
0.0,0.0004,0.02,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.8223451224217221], [0, 0, -0.81455566107201], [0, 0, -0.6605896285966281], [0, 0, -0.273552933729716]]",4,0.0,0.0,1.0,0.7525000000000001,1.0,80,80,[],0
0.0,0.0004,0.02,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.9612023407233511], [0, 0, 2.196783243714742], [0, 0, 0.9523253914601121], [0, 0, -0.299713341043405]]",4,0.0,0.0,1.0,0.769444444444444,1.0,80,80,[],0
0.0,0.0004,0.02,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.11182548533774701], [0, 0, 0.6056069678005871], [0, 0, 0.002042679379713], [0, 0, 1.5383846492297741]]",4,0.0,0.0,0.9875,0.7755102040816321,1.0,79,80,[],0
0.0,0.0004,0.02,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.28486831309049204], [0, 0, 0.945161992902205], [0, 0, -0.698612982831426], [0, 0, 0.156321081286136]]",4,0.0,0.0,0.9875,0.796875,1.0,79,80,[],0
0.0,0.0004,0.04,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.406163588895307], [0, 0, -1.6423027868789282], [0, 0, 0.6088584049879151], [0, 0, 0.39177599654098605]]",4,0.012658227848101,0.0,0.975,0.76,1.0,79,80,[10],0
0.0,0.0004,0.04,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.8522962174943252], [0, 0, 1.057179953737217], [0, 0, -1.941444993340046], [0, 0, -2.5904419624671258]]",4,0.012658227848101,0.0,0.975,0.747222222222222,1.0,79,80,[59],0
0.0,0.0004,0.04,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.282913125257717], [0, 0, 1.185298563162358], [0, 0, 0.534479814003193], [0, 0, 0.21007585528428702]]",4,0.0,0.0,1.0,0.798469387755102,1.0,80,80,[],0
0.0,0.0004,0.04,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.712461781534101], [0, 0, -2.119284341014076], [0, 0, 0.19764029368135502], [0, 0, -0.85683252255633]]",4,0.012820512820512001,0.0,0.9625,0.7812500000000001,1.0,78,80,[36],0
0.0,0.0006000000000000001,0.01,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, 1.012919988225923], [0, 0, 0.7602770375969351], [0, 0, -0.24522149877093002], [0, 0, 0.16536038712779702]]",4,0.0,0.0,0.8250000000000001,0.5225000000000001,1.0,66,80,[],0
0.0,0.0006000000000000001,0.01,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, 2.113051989626226], [0, 0, 1.049017182729593], [0, 0, 0.360849986610146], [0, 0, 1.104260505351389]]",4,0.0,0.0,0.85,0.561111111111111,0.9970588235294111,68,80,[],0
0.0,0.0006000000000000001,0.01,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.256230918526736], [0, 0, -0.20880667481348902], [0, 0, 0.22436094912446902], [0, 0, 0.12726931554753002]]",4,0.0,0.0,0.85,0.599489795918367,1.0,68,80,[],0
0.0,0.0006000000000000001,0.01,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.6626994453745381], [0, 0, -0.716737419513448], [0, 0, 0.18966800713015902], [0, 0, -0.451042412706864]]",4,0.013698630136986,0.0,0.9,0.5729166666666661,1.0,73,80,[47],0
0.0,0.0006000000000000001,0.02,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.9440884604799801], [0, 0, -2.470132686294996], [0, 0, 1.321471974867714], [0, 0, 1.917560470383468]]",4,0.0,0.0,0.7875000000000001,0.52,1.0,63,80,[],0
0.0,0.0006000000000000001,0.02,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.893922083017566], [0, 0, -1.109189171577139], [0, 0, 0.13568745535413101], [0, 0, -0.43024013373888603]]",4,0.0,0.0,0.8875000000000001,0.563888888888888,1.0,71,80,[],0
0.0,0.0006000000000000001,0.02,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, 1.011838633459784], [0, 0, -1.6856418698421831], [0, 0, 1.309766897707674], [0, 0, 0.23580507137445303]]",4,0.0,0.0,0.775,0.507653061224489,1.0,62,80,[],0
0.0,0.0006000000000000001,0.02,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.0011995517015300002], [0, 0, 0.213962580283301], [0, 0, 0.92719578218026], [0, 0, 1.033360982803835]]",4,0.0,0.0,0.85,0.5338541666666661,1.0,68,80,[],0
0.0,0.0006000000000000001,0.04,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.106408491039642], [0, 0, -1.010162283348368], [0, 0, 1.455701482646963], [0, 0, -1.6332452697311441]]",4,0.0,0.0,0.8,0.525,1.0,64,80,[],0
0.0,0.0006000000000000001,0.04,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.46854232620912406], [0, 0, -0.411630560090439], [0, 0, 0.820765536901448], [0, 0, -0.066343630750216]]",4,0.0,0.0,0.8375,0.527777777777777,1.0,67,80,[],0
0.0,0.0006000000000000001,0.04,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, 2.267990462327407], [0, 0, 0.264588135956403], [0, 0, -0.27646886112636504], [0, 0, 0.825680758246204]]",4,0.014925373134328,0.0,0.8250000000000001,0.515306122448979,1.0,67,80,[3],0
0.0,0.0006000000000000001,0.04,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.059437704033619004], [0, 0, -0.47450224790424805], [0, 0, -0.20965334841791702], [0, 0, 0.8040156654271081]]",4,0.0,0.0,0.8375,0.53125,1.0,67,80,[],0
0.0,0.0008,0.01,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.7645112279334121], [0, 0, 1.606448900076129], [0, 0, 0.150531709781652], [0, 0, -0.27380178593221305]]",4,0.0,0.0,0.55,0.3225,1.0,44,80,[],0
0.0,0.0008,0.01,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, 1.133544623777638], [0, 0, 0.8591545163949961], [0, 0, -1.811619337233306], [0, 0, -0.591735661225343]]",4,0.0,0.0,0.675,0.41111111111111104,1.0,54,80,[],0
0.0,0.0008,0.01,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.25494227198339703], [0, 0, -0.103547656602247], [0, 0, -0.360528828400605], [0, 0, 0.06860551389255501]]",4,0.0,0.0,0.7000000000000001,0.40561224489795905,1.0,56,80,[],0
0.0,0.0008,0.01,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.34680447485192], [0, 0, -1.2840643046324751], [0, 0, 0.177800527034352], [0, 0, 0.23014822935595103]]",4,0.0,0.0,0.5875,0.3515625,1.0,47,80,[],0
0.0,0.0008,0.02,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.33894150485926605], [0, 0, 1.506211632930948], [0, 0, -0.8439574310666491], [0, 0, -1.810992744219294]]",4,0.0,0.0,0.6000000000000001,0.35250000000000004,1.0,48,80,[],0
0.0,0.0008,0.02,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.6171433583602011], [0, 0, -0.41103897484142005], [0, 0, -0.39352051713322306], [0, 0, 0.267951094453021]]",4,0.0,0.0,0.5375,0.308333333333333,0.9941860465116271,43,80,[],0
0.0,0.0008,0.02,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, 1.01756285125112], [0, 0, -0.8466921413397], [0, 0, -0.7864682183949361], [0, 0, -0.878028630619273]]",4,0.0,0.0,0.5125000000000001,0.31122448979591805,0.9951219512195121,41,80,[],0
0.0,0.0008,0.02,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.08441542715916801], [0, 0, -0.607753426398519], [0, 0, 1.2791350820518539], [0, 0, -1.6870393631993492]]",4,0.0,0.0,0.5750000000000001,0.35677083333333304,1.0,46,80,[],0
0.0,0.0008,0.04,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.041981313496802], [0, 0, 1.643241531260468], [0, 0, 1.327906243547295], [0, 0, 0.9860037284354031]]",4,0.0,0.0,0.6375000000000001,0.365,1.0,51,80,[],0
0.0,0.0008,0.04,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.43126193685404], [0, 0, -1.001364054372051], [0, 0, 0.42266455413950804], [0, 0, 1.247519061721467]]",4,0.0,0.0,0.55,0.325,1.0,44,80,[],0
0.0,0.0008,0.04,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.018420601184108], [0, 0, -0.10984548623998301], [0, 0, -1.230460215583872], [0, 0, 0.687022132050469]]",4,0.0,0.0,0.5750000000000001,0.35714285714285704,1.0,46,80,[],0
0.0,0.0008,0.04,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.419293642025638], [0, 0, -1.251689477234742], [0, 0, -0.093202210846114], [0, 0, -2.541856364267397]]",4,0.0,0.0,0.6000000000000001,0.369791666666666,1.0,48,80,[],0
0.0,0.001,0.01,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.088177608769961], [0, 0, 0.8650619983388911], [0, 0, 0.535569092768565], [0, 0, 1.244831157847218]]",4,0.0,0.0,0.3125,0.18,1.0,25,80,[],0
0.0,0.001,0.01,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.32895141983562504], [0, 0, 0.7155012599894951], [0, 0, 0.24903398384364403], [0, 0, 1.329342970580979]]",4,0.0,0.0,0.36250000000000004,0.208333333333333,1.0,29,80,[],0
0.0,0.001,0.01,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.20231822767540203], [0, 0, 0.582211765569257], [0, 0, 2.222179545385589], [0, 0, -0.7298025919159961]]",4,0.0,0.0,0.5,0.283163265306122,1.0,40,80,[],0
0.0,0.001,0.01,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.7642069030742851], [0, 0, -0.031198535050751004], [0, 0, 0.340522816924805], [0, 0, -1.367815939854019]]",4,0.0,0.0,0.4,0.2109375,1.0,32,80,[],0
0.0,0.001,0.02,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.520625150364027], [0, 0, 2.437713450491963], [0, 0, 0.9547120711823721], [0, 0, -0.16432360404677301]]",4,0.0,0.0,0.375,0.1975,1.0,30,80,[],0
0.0,0.001,0.02,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.39703438323101403], [0, 0, 0.917259646161362], [0, 0, 3.247685720767085], [0, 0, 0.289642882630872]]",4,0.07692307692307601,0.0,0.30000000000000004,0.163888888888888,1.0,26,80,"[9, 19]",0
0.0,0.001,0.02,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.5185890070072431], [0, 0, -0.264709966162309], [0, 0, 0.6906992734294031], [0, 0, 0.051910541097696]]",4,0.0,0.0,0.4625,0.272959183673469,1.0,37,80,[],0
0.0,0.001,0.02,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.014291134781868001], [0, 0, -2.2538558478516633], [0, 0, 0.598509109499035], [0, 0, 1.1382231279877941]]",4,0.0,0.0,0.325,0.18229166666666602,1.0,26,80,[],0
0.0,0.001,0.04,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.667941425730824], [0, 0, 1.1304380831469971], [0, 0, -1.198124185958163], [0, 0, -0.20414103484706]]",4,0.0,0.0,0.45,0.25,1.0,36,80,[],0
0.0,0.001,0.04,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.903536912478006], [0, 0, 0.45579343403695305], [0, 0, 0.7387235198330641], [0, 0, 0.518890645636363]]",4,0.0,0.0,0.4,0.225,1.0,32,80,[],0
0.0,0.001,0.04,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.7179245161127581], [0, 0, -0.7691651574931571], [0, 0, -0.8102572882113891], [0, 0, 0.132714002027357]]",4,0.0,0.0,0.35000000000000003,0.20153061224489702,1.0,28,80,[],0
0.0,0.001,0.04,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.666663068192752], [0, 0, 0.8786586435334931], [0, 0, -0.758665476640563], [0, 0, 1.641381486293874]]",4,0.0,0.0,0.375,0.21875000000000003,1.0,30,80,[],0
0.002,0.0,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.830123135025303], [0, 0, -0.8835035502207831], [0, 0, 2.238170420433225], [0, 0, -0.355464436669428]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.368242765745637], [0, 0, -0.074737893018118], [0, 0, -0.024319145400333003], [0, 0, 0.976674476158718]]",4,0.012820512820512001,0.0,0.9625,0.961111111111111,1.0,78,80,[46],0
0.002,0.0,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.115664214942406], [0, 0, 0.804123604596592], [0, 0, -0.8522356348919301], [0, 0, -0.897305435628387]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.49796060390349506], [0, 0, 1.454079469581427], [0, 0, -0.8935669365800321], [0, 0, 1.688955762856534]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.46673075584204904], [0, 0, -2.105034087253644], [0, 0, 0.9153755883448511], [0, 0, 0.11863326642223701]]",4,0.012658227848101,0.0,0.975,0.975,1.0,79,80,[0],0
0.002,0.0,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.15765186386825902], [0, 0, 1.008750957068597], [0, 0, -0.340339140182754], [0, 0, -0.315572360517682]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.568619381955896], [0, 0, -0.7555191251737311], [0, 0, -0.194840709712533], [0, 0, -0.37219677687240305]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.8210207317143361], [0, 0, 1.663813099009374], [0, 0, 1.441157365296772], [0, 0, 0.8034929755809521]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.199979556120786], [0, 0, 0.610876463142025], [0, 0, 0.34462832326632603], [0, 0, 0.27730899276582]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.165429065171767], [0, 0, -1.01166875613508], [0, 0, -0.79976520633056], [0, 0, -0.7029524173432391]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.067010259296377], [0, 0, -0.14600471700129902], [0, 0, 1.414506374099341], [0, 0, 0.276830253107865]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.314811856464751], [0, 0, 0.411881694548536], [0, 0, -0.077220096229481], [0, 0, 1.345279374045477]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.002,0.0002,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.8203270030082672], [0, 0, -0.517654739299445], [0, 0, -1.242702084871604], [0, 0, 0.170324516952251]]",4,0.0,0.0,1.0,0.9775,1.0,80,80,[],0
0.002,0.0002,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.517644765429071], [0, 0, -1.370609227233143], [0, 0, 0.44614922718215705], [0, 0, -1.003843126845531]]",4,0.0,0.0,1.0,0.9694444444444441,1.0,80,80,[],0
0.002,0.0002,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.266722818262275], [0, 0, -1.332419452398645], [0, 0, -1.415538212679265], [0, 0, -0.947612168558408]]",4,0.0,0.0,1.0,0.9872448979591831,1.0,80,80,[],0
0.002,0.0002,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.500581880067625], [0, 0, 1.070776855237664], [0, 0, 0.9886657310155771], [0, 0, 0.6931305488149401]]",4,0.0,0.0,1.0,0.981770833333333,1.0,80,80,[],0
0.002,0.0002,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.531495329659186], [0, 0, 0.385809807055407], [0, 0, 0.048527857701418], [0, 0, -0.30568424875607403]]",4,0.0,0.0,1.0,0.98,1.0,80,80,[],0
0.002,0.0002,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.595227954776665], [0, 0, 0.316454675184258], [0, 0, 0.45595464546461606], [0, 0, 1.069546926554776]]",4,0.0,0.0,1.0,0.975,1.0,80,80,[],0
0.002,0.0002,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.65529302501456], [0, 0, -0.829030661247075], [0, 0, 0.15878369532082], [0, 0, -0.171501020233868]]",4,0.0,0.0,1.0,0.9821428571428571,1.0,80,80,[],0
0.002,0.0002,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.1908045594613], [0, 0, -0.083289558680157], [0, 0, -0.09476144993149001], [0, 0, -0.616829399836991]]",4,0.012658227848101,0.0,0.975,0.9609375,1.0,79,80,[26],0
0.002,0.0002,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.8945320784867101], [0, 0, 0.419361643782278], [0, 0, 0.334681717442307], [0, 0, -0.45595726632168804]]",4,0.0,0.0,1.0,0.9775,0.9979166666666661,80,80,[],0
0.002,0.0002,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.5501832269060131], [0, 0, 1.5158666120923119], [0, 0, 1.547319926112845], [0, 0, 0.405258254707463]]",4,0.0,0.0,1.0,0.9777777777777771,1.0,80,80,[],0
0.002,0.0002,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.213981098838876], [0, 0, -1.221332805679369], [0, 0, 0.262514236446511], [0, 0, 1.104877357393894]]",4,0.0,0.0,1.0,0.9693877551020401,1.0,80,80,[],0
0.002,0.0002,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.23811177143359502], [0, 0, 1.458940543363749], [0, 0, 0.103452385164274], [0, 0, -0.637348446022658]]",4,0.0,0.0,1.0,0.9791666666666661,1.0,80,80,[],0
0.002,0.0004,0.01,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.429355020602357], [0, 0, -0.000397756432807], [0, 0, -0.813008622143581], [0, 0, -0.267861143488338]]",4,0.0,0.0,0.9875,0.78,1.0,79,80,[],0
0.002,0.0004,0.01,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -1.11174135619426], [0, 0, -0.736933603240387], [0, 0, -1.312316185546809], [0, 0, -0.582749947791813]]",4,0.0,0.0,1.0,0.7861111111111111,1.0,80,80,[],0
0.002,0.0004,0.01,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.14117508358876202], [0, 0, 0.578070248221204], [0, 0, -0.033608911753974], [0, 0, 1.136517210099151]]",4,0.012820512820512001,0.0,0.9625,0.737244897959183,1.0,78,80,[47],0
0.002,0.0004,0.01,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.347961541855557], [0, 0, 2.132258769912094], [0, 0, 0.31940262080389303], [0, 0, 0.488368478982995]]",4,0.0,0.0,1.0,0.778645833333333,1.0,80,80,[],0
0.002,0.0004,0.02,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.534420739145137], [0, 0, 0.140887578278155], [0, 0, 1.3517972416387711], [0, 0, 0.27179891126001304]]",4,0.013157894736842,0.0,0.9375,0.755,1.0,76,80,[34],0
0.002,0.0004,0.02,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.075975881124518], [0, 0, 0.525610822194025], [0, 0, -0.288616073052324], [0, 0, -0.505611739318487]]",4,0.0,0.0,1.0,0.8,1.0,80,80,[],0
0.002,0.0004,0.02,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -1.089577360312883], [0, 0, -0.44504298085418603], [0, 0, 0.42910160052488605], [0, 0, 0.390459872634893]]",4,0.0,0.0,1.0,0.7602040816326531,1.0,80,80,[],0
0.002,0.0004,0.02,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.7643580913275261], [0, 0, 1.868024009902903], [0, 0, -1.2427064173831441], [0, 0, 0.261885401054719]]",4,0.0,0.0,1.0,0.7760416666666661,1.0,80,80,[],0
0.002,0.0004,0.04,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.6914315107803821], [0, 0, 0.730920518113728], [0, 0, 0.277436259201716], [0, 0, -0.32072205676921]]",4,0.0,0.0,1.0,0.755,1.0,80,80,[],0
0.002,0.0004,0.04,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.063274782213975], [0, 0, -0.322281816175063], [0, 0, 0.42065206796387705], [0, 0, -0.139406439690394]]",4,0.025641025641025002,0.0,0.9500000000000001,0.7305555555555551,1.0,78,80,"[24, 45]",0
0.002,0.0004,0.04,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.209796990766798], [0, 0, -0.7480388264792911], [0, 0, -0.142132568503091], [0, 0, 0.585496864007064]]",4,0.0,0.0,0.9875,0.767857142857142,1.0,79,80,[],0
0.002,0.0004,0.04,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -1.2636756807151621], [0, 0, 0.48268540464882803], [0, 0, 0.05488318010252401], [0, 0, -0.48418680216722504]]",4,0.0,0.0,0.9875,0.763020833333333,1.0,79,80,[],0
0.002,0.0006000000000000001,0.01,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, 0.306520346444944], [0, 0, 0.8685904763705751], [0, 0, 0.07852985950314001], [0, 0, -0.24896822226738802]]",4,0.016949152542372,0.0,0.725,0.49,1.0,59,80,[21],0
0.002,0.0006000000000000001,0.01,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.195874447481055], [0, 0, -0.510661862804032], [0, 0, -1.401751522636083], [0, 0, -1.259088088035136]]",4,0.0,0.0,0.8,0.533333333333333,1.0,64,80,[],0
0.002,0.0006000000000000001,0.01,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.07647669488611601], [0, 0, 1.821885989418547], [0, 0, 2.545804071090788], [0, 0, 0.738803435962439]]",4,0.015151515151515001,0.0,0.8125,0.533163265306122,1.0,66,80,[32],0
0.002,0.0006000000000000001,0.01,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.3207964027192771], [0, 0, -0.157480703803234], [0, 0, 1.067361382081966], [0, 0, -0.234010647079983]]",4,0.0,0.0,0.8250000000000001,0.546875,1.0,66,80,[],0
0.002,0.0006000000000000001,0.02,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.78542017121367], [0, 0, -1.085666857626341], [0, 0, -1.001967973274427], [0, 0, -0.5232723973875331]]",4,0.0,0.0,0.8875000000000001,0.59,1.0,71,80,[],0
0.002,0.0006000000000000001,0.02,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.560471714759744], [0, 0, -0.219835894219982], [0, 0, -1.081010699900093], [0, 0, 1.102650209458735]]",4,0.0,0.0,0.8250000000000001,0.516666666666666,1.0,66,80,[],0
0.002,0.0006000000000000001,0.02,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, 0.9268961285985571], [0, 0, 0.884289387891052], [0, 0, 1.437106558194052], [0, 0, -2.035056615193055]]",4,0.0,0.0,0.8250000000000001,0.548469387755102,1.0,66,80,[],0
