Hit_res,Multi_scatter,noise_rate,efficency_err,epsilon,phi_range,theta_range,primary_verticies,event_count,ghost_rate_metrics,clone_fraction_metrics,reconstruction_efficiency_metrics,hit_efficiency_metrics,purity_metrics,total_rec_tracks_metrics,total_truth_tracks_metrics,ghost_tracks_metrics,clones_count_metrics,metrics
0.004,0.0004,0.01,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.098456591095088]]",1,0.0,0.0,0.9,0.7000000000000001,1.0,9,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.9, 'hit_efficiency': 0.7000000000000001, 'purity': 1.0, 'total_rec_tracks': 9, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.01,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.321266296797218]]",1,0.0,0.0,1.0,0.6888888888888881,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.6888888888888881, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.01,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.36705867083866806]]",1,0.0,0.0,1.0,0.612244897959183,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.612244897959183, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.01,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, -1.8420217759063862]]",1,0.0,0.0,1.0,0.708333333333333,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.708333333333333, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.02,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.44685237751230306]]",1,0.0,0.0,1.0,0.66,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.66, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.02,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, 1.1404625511999371]]",1,0.1,0.0,0.9,0.6888888888888881,1.0,10,10,[9],0,"{'ghost_rate': 0.1, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.9, 'hit_efficiency': 0.6888888888888881, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [9], 'clones_count': 0}"
0.004,0.0004,0.02,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.9923643058619701]]",1,0.0,0.0,1.0,0.7755102040816321,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.7755102040816321, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.02,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.22647088919954603]]",1,0.0,0.0,1.0,0.7291666666666661,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.7291666666666661, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.04,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.261571586625986]]",1,0.0,0.0,0.9,0.62,1.0,9,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.9, 'hit_efficiency': 0.62, 'purity': 1.0, 'total_rec_tracks': 9, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.04,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.004536508056264]]",1,0.0,0.0,1.0,0.711111111111111,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.711111111111111, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.04,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.7676958079728291]]",1,0.0,0.0,1.0,0.7142857142857141,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.7142857142857141, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0004,0.04,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.6813848802728361]]",1,0.0,0.0,1.0,0.833333333333333,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.833333333333333, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
